sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:extra_codes,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
LABO_NHG00245,desmethylclomipramine - NHG00245,1,,245,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00268,Volume eindproduct PRP - CNV00268,1,,AZD_5344,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03711,glucose niet nuchter POC-test - NHG03711,1,,3711,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHAB0029,Colistine - ZHAB0029,1,,COLI,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01493,ag. bloedgroep Scianna 2 - NHG01493,1,,1493,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0722,Parvimonas micra - ZHMM0722,1,,PARMI,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00414,hemoglobine urine (stick) - NHG00414,1,,414,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03682,huidtest graspollenmengsel Allergy Thera - NHG03682,1,,3682,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02473,huidtest onkruidmengsel Ooms - NHG02473,1,,2473,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03855,triglyceriden POC-test - NHG03855,1,,3855,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00031,angiotensine II - NHG00031,1,,31,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMB0018,Anaërobe kweek - ZHMB0018,1,,M_CultuurAnaeroob,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01436,Varicella zoster virus IgM - NHG01436,1,,1436,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000360,Blastocystis - 00000360,1,,GIS_BLASTOCYSTIS,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHAB0101,Caspofungine - ZHAB0101,1,,CASP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03407,Candida albicans DNA cervix (PCR) - NHG03407,1,,3407,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0046,Klebsiella ornitholytica 1 - ZHMM0046,1,,KLEOR,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01500,ag. bloedgroep type 3 - NHG01500,1,,1500,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00578,mazelenvirus antistoffen - NHG00578,1,,578,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0489,Staphylococcus pulvereri - ZHMM0489,1,,STAPU,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0352,Vibrio spp. - ZHMM0352,1,,VIBSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03912,niersteen-analyse % apatiet - NHG03912,1,,3912,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00941,as. notenboom Californische t10 - NHG00941,1,,941,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00359,gGT - NHG00359,1,,359,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00461,HIV env.-ag. antistoffen - NHG00461,1,,461,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0367,Rahnella spp. - ZHMM0367,1,,RAHSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03394,humaan papillomavirus HPV penis (PCR) - NHG03394,1,,3394,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01237,as. mengsel graspollen gx1 - NHG01237,1,,1237,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0029,Enterobacter sakazakii - ZHMM0029,1,,ENTSA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0678,Mycobacterium hiberniae - ZHMM0678,1,,MYCHI,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00210,coffeïne - NHG00210,1,,210,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01258,as. mengsel groenten 4 fx13 - NHG01258,1,,1258,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0878,in meng met vaginale flora - ZHMM0878,1,,+ME_VAG,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00323,ijzer - NHG00323,1,,323,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001715,Epicoccum purpurascens Ab.IgE - Epicoccum purpurascens IgE (serum) - [kU/L] - Epicoccum purpurascens (m14) - AZ001715,1,,6111-9,1.00,APPROVED,EQUAL,etl,1660028797633,3008955,Epicoccum purpurascens IgE Ab [Units/volume] in Serum,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_ZHMM0486,Rhizopus spp. - ZHMM0486,1,,RHIZO,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00571,lymfocyten - NHG00571,1,,571,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03583,eGFR volgens CKD-EPI formule - NHG03583,1,,3583,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00271,erytroblasten; polychromatisch - NHG00271,1,,271,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03642,opmerking/beoordeling Hepatitis B diagn. - NHG03642,1,,3642,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001311,leucocytaire formule - 00001311,1,,120,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ001490,Imatinib - AZ001490,1,,IMATINIB,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03221,glucose dagcurve (GDC); draagbare meter - NHG03221,1,,3221,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0579,Aanwezigheid van normale urethrale flora. - ZHMM0579,1,,+URT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00045,apolipoproteïne spectrum - NHG00045,1,,45,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03746,glucose urine POC-test - NHG03746,1,,3746,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02702,spijtplasma - NHG02702,1,,2702,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001180,NGS TruSight methode - 00001180,1,,P25_TRUSIGHT_METHODE,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01007,as. kanarieveren e201 - NHG01007,1,,1007,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_M_HC_PED,Hemocultuur pediatrie - M_HC_PED,1,,M_HC_PED,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01457,Yersinia serologie - NHG01457,1,,1457,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMT0025,Microbiologieprocedure bovenste luchtwegen zonder kultuur - ZHMT0025,1,,3L,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03725,Zikavirus RNA (PCR) - NHG03725,1,,3725,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01075,as. tonijn f40 - NHG01075,1,,1075,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZDBEP16,CDKappa+Lambda-_L - AZDBEP16,1,,CDKappa+Lambda-_L,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00000864,0IgG- - 00000864,1,,0IGG-,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03312,Yersinia enterocolitica DNA feces (PCR) - NHG03312,1,,3312,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03237,B lymfocyten (CD19) percentage - NHG03237,1,,3237,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02598,huidtest bomenmengsel 2 - NHG02598,1,,2598,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001369,totaal eiwit - 00001369,1,,350,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0077,Shigella spp. - ZHMM0077,1,,SHISP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHAB0093,Cefixime - ZHAB0093,1,,CEF,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00002,acylcarnitine - NHG00002,1,,2,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000611,CD56 - AZ000611,1,,CD56_WBC,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00644,nortryptiline (Nortrylen) - NHG00644,1,,644,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03100,antistreptolysine titer (AST) kwant - NHG03100,1,,3100,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002335,antidepressiva - AZ002335,1,,57845A_M - TCA_MAAGV,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03046,CD3-T lymfocyten kwantitatief - NHG03046,1,,3046,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02975,dopamine /creatinine urine 24u - NHG02975,1,,2975,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00304,factor XIII - NHG00304,1,,304,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02910,glutaminezuur decarboxylase (GAD) antist - NHG02910,1,,2910,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMT0010,Cultuur fungi - ZHMT0010,1,,2M,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0002,Acinetobacter spp. - ZHMM0002,1,,ACISP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0568,Correct staal gewenst. - ZHMM0568,1,,*UR_BK,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0313,Coagulase negatieve stafylokokken - ZHMM0313,1,,STACN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00903,Parvovirus B19 IgG - NHG00903,1,,903,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02898,hepatitis B DNA (PCR) kwantitatief - NHG02898,1,,2898,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00802,opmerking 4 sediment - NHG00802,1,,802,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01956,albumine fractie in EW spectrum liquor - NHG01956,1,,1956,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0861,Neisseria flavescens - ZHMM0861,1,,NEIFLA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01558,as. bloedgroep Lan - NHG01558,1,,1558,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03377,Herpes simplex v type 1 DNA cervix (PCR) - NHG03377,1,,3377,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00201,ciclosporine (Neoral) - NHG00201,1,,201,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03919,niersteen-analyse % overige - NHG03919,1,,3919,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ000427,B. burgdorferi CSF-index - AZ000427,1,,BORRELIA_CSV_INDEX,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0605,Bacteroides eggerthii - ZHMM0605,1,,BACEG,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01238,as. mengsel graspollen gx3 - NHG01238,1,,1238,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZ002382,RIZIV indicatie TOXO PCR op CSV - AZ002382,1,,TOXO_PCR_RIZIVcsv,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00314,factor VIII-Cb - NHG00314,1,,314,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CS000179,Fosfor - CS000179,1,,FOSFB,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0778,Ochrobactrum intermedium - ZHMM0778,1,,OCINT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00035,ALAT - NHG00035,1,,35,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01382,kweek Trichomonas vaginalis urethra - NHG01382,1,,1382,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_M_omgevi,Rodac / wisser omgevingstalen - M_omgevi,1,,M_OMGEVING,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00099,barbituraten urine - NHG00099,1,,99,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02497,huidtest veldbeemdgras (Poa pratensis) - NHG02497,1,,2497,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03849,streptokokken groep A POC-test (GAS) - NHG03849,1,,3849,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00220,Coxsackievirus B3 antistoffen - NHG00220,1,,220,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02928,immunoglobuline A-1 (IgA-1) - NHG02928,1,,2928,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01987,catecholaminen urine - NHG01987,1,,1987,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0465,Salmonella enteritidis - ZHMM0465,1,,SALEN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03612,chikungunya IgM - NHG03612,1,,3612,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0790,Cultuur is overwoekerd door bijbesmetters - ZHMM0790,1,,*AFGB,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03951,ANCA - anti-MPO kwantitatief - NHG03951,1,,3951,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0825,Trichophyton simii - ZHMM0825,1,,TRPHSIM,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00044,aldosteron - NHG00044,1,,44,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0373,Onderzoek op gramneg. bacil aan de gang - ZHMM0373,1,,*GNB,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01392,trombotest (TT) - NHG01392,1,,1392,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01129,as. kool f216 - NHG01129,1,,1129,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02148,antitissue transglut. as. (anti TTG IgG) - NHG02148,1,,2148,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00951,as. melaleuca (cajaput) t21 - NHG00951,1,,951,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001367,lipase - 00001367,1,,436,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00570,lymfoblasten - NHG00570,1,,570,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00157,kweek Candida albicans fluor - NHG00157,1,,157,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03808,as. meerval f369 - NHG03808,1,,3808,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02501,huidtest berk - NHG02501,1,,2501,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMT0070,Antibiotica toegediend - ZHMT0070,1,,AB12,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0766,Staphylococcus simulans - ZHMM0766,1,,STASI,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0510,onderzoek naar MRSA - ZHMM0510,1,,*MRSA??,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03811,as. witte zalm f384 - NHG03811,1,,3811,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0299,Geomyces pannorum - ZHMM0299,1,,GEOPA,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01048,as. koemelk f2 - NHG01048,1,,1048,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_CNV00681,zink transporter 8 antistoffen - CNV00681,1,,PRS_1004,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01230,as. insuline runder c71 - NHG01230,1,,1230,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_AZDBEP18,CD7+/CD3+ - AZDBEP18,1,,CD7CD3_LT,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01351,T3 triiodothyronine - NHG01351,1,,1351,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHMM0310,Kingella species - ZHMM0310,1,,KINSP,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02691,vitamine B1 (thiaminemonofosfaat) - NHG02691,1,,2691,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00940,as. olijfboom t9 - NHG00940,1,,940,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG03389,Herpes simplex v type 2 DNA oog (PCR) - NHG03389,1,,3389,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_00001321,Monocytes - Witte bloedcellen differentiatie: Monocyten (bloed) - in #/volume - monocyten - 00001321,1,,26484-6,1.00,APPROVED,EQUAL,etl,1660028797633,3001604,Monocytes [#/volume] in Blood,Measurement,MAPS_TO,AUTO MAPPED,etl,1660028797633,
LABO_CNV00431,cytologie - CNV00431,1,,PRS_0730,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_ZHAB0046,MIC clindamycine - ZHAB0046,1,,MICCLIN,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG00290,erytrocyten; polychromatisch - NHG00290,1,,290,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG01342,staafkernige neutrofiele granulocyten - NHG01342,1,,1342,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
LABO_NHG02403,humaan papillomavirus HPV cervix - NHG02403,1,,2403,0.00,UNCHECKED,UNREVIEWED,etl,1660028797633,0,Unmapped,,MAPS_TO,NOT AUTO MAPPED,,0,
