,sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:additionalInfo,ADD_INFO:prescriptionID,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
6920,MEDICATIE_H_BE005690_0002034135_0002121030,HIBISCRUB 25ml,232,,HIBISCRUB,0002034135_0002121030,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6921,MEDICATIE_H_BE005690_0002034135_0002127631,HIBISCRUB 25ml,232,,HIBISCRUB,0002034135_0002127631,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6922,MEDICATIE_H_BE005690_0002034135_0002141910,HIBISCRUB 25ml,232,,HIBISCRUB,0002034135_0002141910,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6923,MEDICATIE_H_BE005690_0002034135_0002154755,HIBISCRUB 25ml,232,,HIBISCRUB,0002034135_0002154755,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6924,MEDICATIE_H_BE005690_0002034135_0002165876,HIBISCRUB 25ml,232,,HIBISCRUB,0002034135_0002165876,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6925,MEDICATIE_H_BE005690_0012827844_0014180539,HIBISCRUB 25ml,232,,HIBISCRUB,0012827844_0014180539,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6926,MEDICATIE_H_BE005690_0012827844_0014183972,HIBISCRUB 25ml,232,,HIBISCRUB,0012827844_0014183972,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6927,MEDICATIE_H_BE005690_0012827844_0014194978,HIBISCRUB 25ml,232,,HIBISCRUB,0012827844_0014194978,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6928,MEDICATIE_H_BE005690_0012827844_0014217204,HIBISCRUB 25ml,232,,HIBISCRUB,0012827844_0014217204,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6929,MEDICATIE_H_BE005690_0005346603_0005816247,HIBISCRUB 25ml,232,,HIBISCRUB,0005346603_0005816247,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6930,MEDICATIE_H_BE005690_0011360441_0012549242,HIBISCRUB 25ml,232,,HIBISCRUB,0011360441_0012549242,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6931,MEDICATIE_H_BE005690_0015320865_0016770191,HIBISCRUB 25ml,232,,HIBISCRUB,0015320865_0016770191,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6932,MEDICATIE_H_BE005690_0015320865_0016782161,HIBISCRUB 25ml,232,,HIBISCRUB,0015320865_0016782161,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6933,MEDICATIE_H_BE005690_0015320865_0016798252,HIBISCRUB 25ml,232,,HIBISCRUB,0015320865_0016798252,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6934,MEDICATIE_H_BE005690_0015320865_0016825848,HIBISCRUB 25ml,232,,HIBISCRUB,0015320865_0016825848,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6935,MEDICATIE_H_BE005690_0015320865_0016837668,HIBISCRUB 25ml,232,,HIBISCRUB,0015320865_0016837668,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6936,MEDICATIE_H_BE005690_0015320865_0016849494,HIBISCRUB 25ml,232,,HIBISCRUB,0015320865_0016849494,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6937,MEDICATIE_H_BE005690_0015320865_0016861690,HIBISCRUB 25ml,232,,HIBISCRUB,0015320865_0016861690,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6938,MEDICATIE_H_BE005690_0008045610_0008842347,HIBISCRUB 25ml,232,,HIBISCRUB,0008045610_0008842347,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6939,MEDICATIE_H_BE005690_0008045610_0008847372,HIBISCRUB 25ml,232,,HIBISCRUB,0008045610_0008847372,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6940,MEDICATIE_H_BE005690_0008045610_0008855932,HIBISCRUB 25ml,232,,HIBISCRUB,0008045610_0008855932,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6941,MEDICATIE_H_BE005690_0008045610_0008865525,HIBISCRUB 25ml,232,,HIBISCRUB,0008045610_0008865525,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6942,MEDICATIE_H_BE005690_0008045610_0008882438,HIBISCRUB 25ml,232,,HIBISCRUB,0008045610_0008882438,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6943,MEDICATIE_H_BE005690_0008045610_0008892325,HIBISCRUB 25ml,232,,HIBISCRUB,0008045610_0008892325,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6944,MEDICATIE_H_BE005690_0008045610_0008920336,HIBISCRUB 25ml,232,,HIBISCRUB,0008045610_0008920336,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6945,MEDICATIE_H_BE005690_0008045610_0008930603,HIBISCRUB 25ml,232,,HIBISCRUB,0008045610_0008930603,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6946,MEDICATIE_H_BE005690_0008045610_0008936485,HIBISCRUB 25ml,232,,HIBISCRUB,0008045610_0008936485,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6947,MEDICATIE_H_BE005690_0002731494_0002891907,HIBISCRUB 25ml,232,,HIBISCRUB,0002731494_0002891907,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6948,MEDICATIE_H_BE005690_0002731494_0002904240,HIBISCRUB 25ml,232,,HIBISCRUB,0002731494_0002904240,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6949,MEDICATIE_H_BE005690_0002731494_0002919632,HIBISCRUB 25ml,232,,HIBISCRUB,0002731494_0002919632,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6950,MEDICATIE_H_BE005690_0003089217_0003288390,HIBISCRUB 25ml,232,,HIBISCRUB,0003089217_0003288390,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6951,MEDICATIE_H_BE005690_0003089217_0003295268,HIBISCRUB 25ml,232,,HIBISCRUB,0003089217_0003295268,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6952,MEDICATIE_H_BE005690_0003089217_0003310246,HIBISCRUB 25ml,232,,HIBISCRUB,0003089217_0003310246,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6953,MEDICATIE_H_BE005690_0019595839_0021002909,HIBISCRUB 25ml,232,,HIBISCRUB,0019595839_0021002909,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6954,MEDICATIE_H_BE005690_0019595839_0021009550,HIBISCRUB 25ml,232,,HIBISCRUB,0019595839_0021009550,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6955,MEDICATIE_H_BE005690_0019595839_0021015603,HIBISCRUB 25ml,232,,HIBISCRUB,0019595839_0021015603,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6956,MEDICATIE_H_BE005690_0019595839_0021032732,HIBISCRUB 25ml,232,,HIBISCRUB,0019595839_0021032732,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6957,MEDICATIE_H_BE005690_0019595839_0021052022,HIBISCRUB 25ml,232,,HIBISCRUB,0019595839_0021052022,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6958,MEDICATIE_H_BE005690_0019595839_0021065259,HIBISCRUB 25ml,232,,HIBISCRUB,0019595839_0021065259,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6959,MEDICATIE_H_BE005690_0003959537_0004256891,HIBISCRUB 25ml,232,,HIBISCRUB,0003959537_0004256891,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6960,MEDICATIE_H_BE005690_0003959537_0004269414,HIBISCRUB 25ml,232,,HIBISCRUB,0003959537_0004269414,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6961,MEDICATIE_H_BE005690_0003959537_0004297033,HIBISCRUB 25ml,232,,HIBISCRUB,0003959537_0004297033,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6962,MEDICATIE_H_BE005690_0003959537_0004312313,HIBISCRUB 25ml,232,,HIBISCRUB,0003959537_0004312313,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6963,MEDICATIE_H_BE005690_0003959537_0004319172,HIBISCRUB 25ml,232,,HIBISCRUB,0003959537_0004319172,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6964,MEDICATIE_H_BE005690_0006144416_0006741544,HIBISCRUB 25ml,232,,HIBISCRUB,0006144416_0006741544,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6965,MEDICATIE_H_BE005690_0006144416_0006755026,HIBISCRUB 25ml,232,,HIBISCRUB,0006144416_0006755026,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6966,MEDICATIE_H_BE005690_0006144416_0006760819,HIBISCRUB 25ml,232,,HIBISCRUB,0006144416_0006760819,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6967,MEDICATIE_H_BE005690_0006144416_0006779347,HIBISCRUB 25ml,232,,HIBISCRUB,0006144416_0006779347,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6968,MEDICATIE_H_BE005690_0006144416_0006792769,HIBISCRUB 25ml,232,,HIBISCRUB,0006144416_0006792769,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6969,MEDICATIE_H_BE005690_0006144416_0006800125,HIBISCRUB 25ml,232,,HIBISCRUB,0006144416_0006800125,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6970,MEDICATIE_H_BE005690_0006566493_0007187847,HIBISCRUB 25ml,232,,HIBISCRUB,0006566493_0007187847,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6971,MEDICATIE_H_BE005690_0006566493_0007198102,HIBISCRUB 25ml,232,,HIBISCRUB,0006566493_0007198102,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6972,MEDICATIE_H_BE005690_0006566493_0007209201,HIBISCRUB 25ml,232,,HIBISCRUB,0006566493_0007209201,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6973,MEDICATIE_H_BE005690_0006566493_0007226789,HIBISCRUB 25ml,232,,HIBISCRUB,0006566493_0007226789,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6974,MEDICATIE_H_BE005690_0006566493_0007243939,HIBISCRUB 25ml,232,,HIBISCRUB,0006566493_0007243939,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6975,MEDICATIE_H_BE005690_0006566493_0007252456,HIBISCRUB 25ml,232,,HIBISCRUB,0006566493_0007252456,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6976,MEDICATIE_H_BE005690_0006962790_0007615677,HIBISCRUB 25ml,232,,HIBISCRUB,0006962790_0007615677,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6977,MEDICATIE_H_BE005690_0006962790_0007626975,HIBISCRUB 25ml,232,,HIBISCRUB,0006962790_0007626975,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6978,MEDICATIE_H_BE005690_0006962790_0007634628,HIBISCRUB 25ml,232,,HIBISCRUB,0006962790_0007634628,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6979,MEDICATIE_H_BE005690_0006962790_0007640305,HIBISCRUB 25ml,232,,HIBISCRUB,0006962790_0007640305,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6980,MEDICATIE_H_BE005690_0010472339_0011555748,HIBISCRUB 25ml,232,,HIBISCRUB,0010472339_0011555748,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6981,MEDICATIE_H_BE005690_0010472339_0011570201,HIBISCRUB 25ml,232,,HIBISCRUB,0010472339_0011570201,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6982,MEDICATIE_H_BE005690_0010472339_0011610299,HIBISCRUB 25ml,232,,HIBISCRUB,0010472339_0011610299,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6983,MEDICATIE_H_BE005690_0010472339_0011624949,HIBISCRUB 25ml,232,,HIBISCRUB,0010472339_0011624949,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6984,MEDICATIE_H_BE005690_0010472339_0011632361,HIBISCRUB 25ml,232,,HIBISCRUB,0010472339_0011632361,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6985,MEDICATIE_H_BE005690_0010708832_0011833876,HIBISCRUB 25ml,232,,HIBISCRUB,0010708832_0011833876,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6986,MEDICATIE_H_BE005690_0010708832_0011840030,HIBISCRUB 25ml,232,,HIBISCRUB,0010708832_0011840030,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6987,MEDICATIE_H_BE005690_0010708832_0011847375,HIBISCRUB 25ml,232,,HIBISCRUB,0010708832_0011847375,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6988,MEDICATIE_H_BE005690_0010708832_0011869567,HIBISCRUB 25ml,232,,HIBISCRUB,0010708832_0011869567,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6989,MEDICATIE_H_BE005690_0010708832_0011885616,HIBISCRUB 25ml,232,,HIBISCRUB,0010708832_0011885616,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6990,MEDICATIE_H_BE005690_0010708832_0011893399,HIBISCRUB 25ml,232,,HIBISCRUB,0010708832_0011893399,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6991,MEDICATIE_H_BE005690_0010943780_0012085049,HIBISCRUB 25ml,232,,HIBISCRUB,0010943780_0012085049,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6992,MEDICATIE_H_BE005690_0010943780_0012107356,HIBISCRUB 25ml,232,,HIBISCRUB,0010943780_0012107356,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6993,MEDICATIE_H_BE005690_0010943780_0012120819,HIBISCRUB 25ml,232,,HIBISCRUB,0010943780_0012120819,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6994,MEDICATIE_H_BE005690_0010943780_0012128822,HIBISCRUB 25ml,232,,HIBISCRUB,0010943780_0012128822,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6995,MEDICATIE_H_BE005690_0010943780_0012151046,HIBISCRUB 25ml,232,,HIBISCRUB,0010943780_0012151046,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6996,MEDICATIE_H_BE005690_0010943780_0012166612,HIBISCRUB 25ml,232,,HIBISCRUB,0010943780_0012166612,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6997,MEDICATIE_H_BE005690_0010943780_0012174593,HIBISCRUB 25ml,232,,HIBISCRUB,0010943780_0012174593,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6998,MEDICATIE_H_BE005690_0000386403_0000307500,HIBISCRUB 25ml,232,,HIBISCRUB,0000386403_0000307500,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
6999,MEDICATIE_H_BE005690_0000386403_0000310523,HIBISCRUB 25ml,232,,HIBISCRUB,0000386403_0000310523,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
7000,MEDICATIE_H_BE005690_0000386403_0000317190,HIBISCRUB 25ml,232,,HIBISCRUB,0000386403_0000317190,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
7001,MEDICATIE_H_BE005690_0000386403_0000331939,HIBISCRUB 25ml,232,,HIBISCRUB,0000386403_0000331939,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
7002,MEDICATIE_H_BE005690_0000386403_0000357910,HIBISCRUB 25ml,232,,HIBISCRUB,0000386403_0000357910,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
7003,MEDICATIE_H_BE005690_0000386403_0000367422,HIBISCRUB 25ml,232,,HIBISCRUB,0000386403_0000367422,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
7004,MEDICATIE_H_BE005690_0000704000_0000633539,HIBISCRUB 25ml,232,,HIBISCRUB,0000704000_0000633539,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
7005,MEDICATIE_H_BE005690_0000704000_0000645021,HIBISCRUB 25ml,232,,HIBISCRUB,0000704000_0000645021,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
7006,MEDICATIE_H_BE005690_0000704000_0000651978,HIBISCRUB 25ml,232,,HIBISCRUB,0000704000_0000651978,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
7007,MEDICATIE_H_BE005690_0000704000_0000672406,HIBISCRUB 25ml,232,,HIBISCRUB,0000704000_0000672406,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
7008,MEDICATIE_H_BE005690_0000704000_0000692567,HIBISCRUB 25ml,232,,HIBISCRUB,0000704000_0000692567,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
7009,MEDICATIE_H_BE005690_0000704000_0000703027,HIBISCRUB 25ml,232,,HIBISCRUB,0000704000_0000703027,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
7010,MEDICATIE_H_BE005690_0001784350_0001790626,HIBISCRUB 25ml,232,,HIBISCRUB,0001784350_0001790626,1,APPROVED,EQUAL,Dupulthys Stijn,1645030148036,36061391,chlorhexidine Topical Solution [Hibiscrub],Drug,MAPS_TO,AUTO MAPPED,etl,1645030148036,
