sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:modality,ADD_INFO:wise,ADD_INFO:last_date,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
RAD_ZH00000031_CR,CR Enkel Rechts,15848,,Computed Radiography,CR Enkel Rechts - CR: 15617;  - CR: 4; CR Enkel Rechts - OT: 1,2023-03-16,0.12,UNCHECKED,UNREVIEWED,,0,2794299,Therapeutic Exercise Treatment of Musculoskeletal System - Whole Body using Mechanical or Electromechanical Equipment,Procedure,MAPS_TO,,<auto>,1679066708255,
RAD_6002_MG,NMR HALS THORAX ABDOMEN,2384,,Mammography,NMR HALS THORAX ABDOMEN - MR: 2380; NMR HALS THORAX ABDOMEN - PR: 2,2015-10-14,0.56,UNCHECKED,UNREVIEWED,,0,3013540,MR Abdomen,Procedure,MAPS_TO,,<auto>,1679066708286,
RAD_NSE_MG,RX nierstreek,573,,Mammography,RX nierstreek - CR: 183; RX nierstreek - RF: 3,2017-09-25,0.19,UNCHECKED,UNREVIEWED,,0,3031218,US Breast screening,Procedure,MAPS_TO,,<auto>,1679066708402,
RAD_0000005150_OT,Myocardscintigrafie (Tc99m) Stress Farmaco inj,775,,Other,Myocardscintigrafie (Tc99m) Stress Farmaco inj - OT: 738; Myocardscintigrafie (Tc99m) Stress Farmaco inj - NM: 14; Myocardscintigrafie (Tc99m) Stress Farmaco inj - MG: 7; Myocardscintigrafie (Tc99m) Stress Farmaco inj - CT: 6; Myocardscintigrafie (Tc99m) Stress Farmaco inj - DX: 1,2020-06-09,0.41,UNCHECKED,UNREVIEWED,,0,36685418,SPECT CT using Tc99m (technetium 99m) tetrofosmin of myocardial perfusion,Procedure,MAPS_TO,,<auto>,1679066708757,
RAD_ELLEBOOG_MG,Ellebo(o)g(en),3490,,Mammography,Ellebo(o)g(en) - CR: 3489,2011-03-24,0.14,UNCHECKED,UNREVIEWED,,0,4245372,Phlebotomy,Procedure,MAPS_TO,,<auto>,1679066708815,
RAD_OCT_MG,Octreotide scan,85,,Mammography,Octreotide scan - NM: 78,2017-03-01,0.87,UNCHECKED,UNREVIEWED,,0,4324909,Single photon emission computed tomography using radiolabeled octreotide,Procedure,MAPS_TO,,<auto>,1679066708995,
RAD_CS00000120_MG,Spirometrie,1,,Mammography,not in wise,2018-04-20,0.46,UNCHECKED,UNREVIEWED,,0,40492329,Aspiration of endometrium,Procedure,MAPS_TO,,<auto>,1679066709150,
RAD_T_SLF_MG,Slikfunctie,419,,Mammography,not in wise,2018-04-03,0.30,UNCHECKED,UNREVIEWED,,0,4040383,Functional training,Procedure,MAPS_TO,,<auto>,1679066709755,
RAD_PO_MG,RX pols,15570,,Mammography,RX POLS - CR: 1703; RX pols - CR: 735; pols - CR: 59; RX POLS - CT: 1; RX pols - CT: 1,2006-04-29,0.15,UNCHECKED,UNREVIEWED,,0,40484999,Analysis using multiplex PCR - polymerase chain reaction,Procedure,MAPS_TO,,<auto>,1679066709818,
RAD_MYEL_MG,Myelo LWZ,85,,Mammography,Myelo LWZ - RF: 41; Myelo LWZ - CR: 4; Myelo LWZ - XA: 2,2017-06-13,0.34,UNCHECKED,UNREVIEWED,,0,4280591,Myelogram,Procedure,MAPS_TO,,<auto>,1679066709836,
RAD_ZH00000465_MR,MR Knie Links 15ch AA,15472,,Magnetic Resonance,MR Knie 15ch AA Links - MR: 13167; MR Knie Links 15ch AA - MR: 2003,2023-03-17,0.38,UNCHECKED,UNREVIEWED,,0,3005648,MR Knee,Procedure,MAPS_TO,,<auto>,1679066711159,
RAD_0000008805_CR,CR Knie Post-OP Links (F/P),2378,,Computed Radiography,CR Knie Post-OP Links (F/P) - CR: 2369,2023-03-17,0.27,UNCHECKED,UNREVIEWED,,0,44793311,Minor surgery post-operative review,Procedure,MAPS_TO,,<auto>,1679066711222,
RAD_ZH00000350_MR,MR Hersenen Parkinson,772,,Magnetic Resonance,MR Hersenen Parkinson - MR: 749;  - MR: 2,2023-03-14,0.44,UNCHECKED,UNREVIEWED,,0,3018317,MR Heart,Procedure,MAPS_TO,,<auto>,1679066711678,
RAD_T_CURO_MG,CT Urografie,85,,Mammography,not in wise,2018-04-18,0.56,UNCHECKED,UNREVIEWED,,0,4169654,Gastrografin meal,Procedure,MAPS_TO,,<auto>,1679066711696,
RAD_ZH00000188_CT,CT Bovenste Ledematen Standaard,167,,Computed Tomography,CT Bovenste Ledematen Standaard - CT: 158,2023-03-15,0.18,UNCHECKED,UNREVIEWED,,0,4213993,FASTPAC automated standard perimetry,Procedure,MAPS_TO,,<auto>,1679066711941,
RAD_ZH00000541_US,Embolisatie Aneurysma Onderbuik,1,,Ultra Sound,Embolisatie Aneurysma Onderbuik - XA: 29; Embolisatie Aneurysma Onderbuik - US: 1,2021-11-10,0.56,UNCHECKED,UNREVIEWED,,0,4047010,Embolization of intracranial aneurysm,Procedure,MAPS_TO,,<auto>,1679066712210,
RAD_ZH00000008_CR,CR Pols Links,15471,,Computed Radiography,CR Pols Links - CR: 15206;  - CR: 4; CR Pols Links - OT: 1,2023-03-16,0.22,UNCHECKED,UNREVIEWED,,0,37311362,Corneal collagen cross linking,Procedure,MAPS_TO,,<auto>,1679066712410,
RAD_T_FL_MG,RX Lengtemeting,419,,Mammography,not in wise,2018-03-19,0.26,UNCHECKED,UNREVIEWED,,0,4121435,Bone lengthening,Procedure,MAPS_TO,,<auto>,1679066712426,
RAD_0000008607_OT,CR EOS Onderste Ledematen / pre-op 3D / post-op 3D,3466,,Other,CR EOS Onderste Ledematen / pre-op 3D / post-op 3D - DX: 2304; CR EOS Onderste Ledematen / pre-op 3D - OT: 578; CR EOS Onderste Ledematen / pre-op 3D / post-op 3D - OT: 396; CR EOS Onderste Ledematen / pre-op 3D - DX: 88; CR EOS Onderste Ledematen / pre-op 3D / post-op 3D - CR: 37; CR EOS Knie Links - OT: 36; CR EOS Onderste Ledematen / pre-op 3D - CR: 3; CR EOS Knie Links - DX: 3; CR EOS Knie Links - CR: 1,2023-03-16,0.40,UNCHECKED,UNREVIEWED,,0,21492122,CT Unspecified body region 3D post processing,Procedure,MAPS_TO,,<auto>,1679066713235,
RAD_1272_MG,SCHEDEL,419,,Mammography,SCHEDEL - CR: 383,2015-10-12,0.43,UNCHECKED,UNREVIEWED,,0,4043206,Activity scheduling,Procedure,MAPS_TO,,<auto>,1679066713443,
RAD_T_ERCP2_MG,ERCP + Papilotomie,84,,Mammography,not in wise,2012-04-02,0.44,UNCHECKED,UNREVIEWED,,0,4304943,Endoscopic retrograde cholangiopancreatography,Procedure,MAPS_TO,,<auto>,1679066713814,
RAD_ZH00000046_OT,CR Sacrum/Coccyx,1,,Other,CR Sacrum/Coccyx - CR: 1526;  - CR: 1,2022-04-27,0.63,UNCHECKED,UNREVIEWED,,0,40771637,CT Sacrum and Coccyx,Procedure,MAPS_TO,,<auto>,1679066713986,
RAD_0000008806_CR,CR Knie Post-OP Rechts (F/P),2361,,Computed Radiography,CR Knie Post-OP Rechts (F/P) - CR: 2358,2023-03-16,0.28,UNCHECKED,UNREVIEWED,,0,44793311,Minor surgery post-operative review,Procedure,MAPS_TO,,<auto>,1679066714102,
RAD_TOMO_MG,TOMO,416,,Mammography,not in wise,1998-10-23,0.47,UNCHECKED,UNREVIEWED,,0,3662120,Tomotherapy,Procedure,MAPS_TO,,<auto>,1679066714132,
RAD_T_CABD-_MG,CT Abdomen -,3396,,Mammography,not in wise,2018-04-18,0.90,UNCHECKED,UNREVIEWED,,0,3032013,CT Abdomen,Procedure,MAPS_TO,,<auto>,1679066714589,
RAD_ESCH_MG,Echo schedelinhoud,770,,Mammography,Echo Schedel - US: 720; Echo schedelinhoud - US: 538; Echo schedelinhoud - US: 238; Echo schedelinhoud - CT: 1,2017-09-28,0.27,UNCHECKED,UNREVIEWED,,0,4043206,Activity scheduling,Procedure,MAPS_TO,,<auto>,1679066714813,
RAD_0000008757_ECG,ECG studie,1,,Electrocardiography,not in wise,2020-04-22,0.53,UNCHECKED,UNREVIEWED,,0,4266507,DNA analysis,Procedure,MAPS_TO,,<auto>,1679066714981,
RAD_1735_MG,DUPLEX FOLLOW UP VENEUZE BLOEDVATEN,167,,Mammography,DUPLEX FOLLOW UP VENEUZE BLOEDVATEN - US: 150; DUPLEX FOLLOW UP VENEUZE BLOEDVATEN - RF: 1,2015-10-13,0.30,UNCHECKED,UNREVIEWED,,0,46271824,Management of screening follow up,Procedure,MAPS_TO,,<auto>,1679066715039,
RAD_ENK_MG,RX Enkel,15471,,Mammography,RX ENKEL - CR: 1542; RX Enkel - CR: 688; enkel - CR: 26; RX Enkel - US: 2; RX ENKEL - US: 1,2006-04-30,0.27,UNCHECKED,UNREVIEWED,,0,4262516,Denker operation for radical maxillary antrotomy,Procedure,MAPS_TO,,<auto>,1679066715109,
RAD_ZH00000014_CR,CR Humerus Links,2357,,Computed Radiography,CR Humerus Links - CR: 2239;  - CR: 1,2023-03-16,0.49,UNCHECKED,UNREVIEWED,,0,45765535,Computed tomography of humerus,Procedure,MAPS_TO,,<auto>,1679066715294,
RAD_1711_MG,ECHO SCROTUM,416,,Mammography,ECHO SCROTUM - US: 405,2015-10-12,0.58,UNCHECKED,UNREVIEWED,,0,4221990,Injection of scrotum,Procedure,MAPS_TO,,<auto>,1679066715344,
RAD_EGLH_MG,Echo gastro Dr. Harlet,84,,Mammography,Echo gastro Dr. Harlet - US: 85,2017-09-19,0.27,UNCHECKED,UNREVIEWED,,0,4125153,Attention to gastrostomy,Procedure,MAPS_TO,,<auto>,1679066715818,
RAD_B1101_MG,TOTAAL SKELET,416,,Mammography,TOTAAL SKELET - NM: 410,2015-10-08,0.45,UNCHECKED,UNREVIEWED,,0,4290250,Skeletal traction,Procedure,MAPS_TO,,<auto>,1679066716457,
RAD_SLIK_MG,RX slikfunctie,2357,,Mammography,RX slikfunctie - RF: 1334; RX slikfunctie - CR: 33; RX slikfunctie - SR: 1; RX slikfunctie - CT: 1,2017-09-29,0.26,UNCHECKED,UNREVIEWED,,0,4040383,Functional training,Procedure,MAPS_TO,,<auto>,1679066716503,
RAD_ZH00000297_US,Echo Enkel Rechts,3279,,Ultra Sound,Echo Enkel Rechts - US: 3193,2023-03-16,0.31,UNCHECKED,UNREVIEWED,,0,3654808,Zero echo time imaging,Procedure,MAPS_TO,,<auto>,1679066717177,
RAD_ZH00000036_CR,"CR Knie Standaard Staande (""4 opnames"") Rechts",15334,,Computed Radiography,"CR Knie Rechts - CR: 8720; CR Knie Standaard Staande (""4 opnames"") Rechts - CR: 6514; CR Knie Standaard Staande (""4 opnames"") Rechts - OT: 55; CR Knie Standaard (""4 opnames"") Rechts - CR: 15; CR Knie Rechts - OT: 6;  - CR: 1",2023-03-16,0.10,UNCHECKED,UNREVIEWED,,0,3038164,XR Knee AP W standing,Procedure,MAPS_TO,,<auto>,1679066717453,
RAD_PBOR_MG,Punctie borst,2337,,Mammography,Punctie borst - US: 355; Punctie borst - MG: 266; Punctie borst - CR: 3; Punctie borst - CT: 1,2017-09-29,0.46,UNCHECKED,UNREVIEWED,,0,4080549,Lumbar puncture,Procedure,MAPS_TO,,<auto>,1679066717791,
RAD_ZH00000321_US,Duplex-Dopler Follow-up Arterieel,84,,Ultra Sound,Duplex-Dopler Follow-up Arterieel - US: 81,2023-03-14,0.56,UNCHECKED,UNREVIEWED,,0,4323984,CT follow-up,Procedure,MAPS_TO,,<auto>,1679066718090,
RAD_ZZOK_MG,Echo anesthesie IE33 operatiekwartier,167,,Mammography,Echo anesthesie IE33 operatiekwartier - US: 172,2017-08-22,0.24,UNCHECKED,UNREVIEWED,,0,4164524,Operative local anesthesia,Procedure,MAPS_TO,,<auto>,1679066718193,
RAD_T_RIBL_MG,RX Ribben Li,3278,,Mammography,not in wise,2018-04-17,0.16,UNCHECKED,UNREVIEWED,,0,4141512,Fiberoptic endoscopic rubber band ligation of upper gastrointestinal tract varices,Procedure,MAPS_TO,,<auto>,1679066718281,
RAD_CSFD_MG,Echo Prof. De Wolf - Gent,414,,Mammography,Echo Prof. De Wolf - Gent - US: 414,2015-07-03,0.20,UNCHECKED,UNREVIEWED,,0,4221261,Excision of Wolffian duct,Procedure,MAPS_TO,,<auto>,1679066718713,
RAD_T_GB-_MG,RX Gastricband-,2336,,Mammography,not in wise,2016-12-12,0.26,UNCHECKED,UNREVIEWED,,0,4142551,Removal of gastric band,Procedure,MAPS_TO,,<auto>,1679066719240,
RAD_MERGSP_MG,Beenmergscan met SPECT opnames,1,,Mammography,beenmergscan met SPECT opnames - NM: 1; Beenmergscan met SPECT opnames - NM: 1,2015-10-22,0.11,UNCHECKED,UNREVIEWED,,0,3047876,CT Unspecified body region for fistula,Procedure,MAPS_TO,,<auto>,1679066719240,
RAD_DOPA_MG,Dopamine transporter SPECT-scintigrafie,766,,Mammography,Dopamine transporter SPECT-scintigrafie - NM: 830,2017-09-28,0.31,UNCHECKED,UNREVIEWED,,0,36685548,SPECT brain dopamine transporter study using ioflupane (123-I),Procedure,MAPS_TO,,<auto>,1679066719416,
RAD_ZH00000034_CR,"CR Knie Standaard Staande (""4 opnames"") Links",15252,,Computed Radiography,"CR Knie Links - CR: 8778; CR Knie Standaard Staande (""4 opnames"") Links - CR: 6376; CR Knie Standaard Staande (""4 opnames"") Links - OT: 51; CR Knie Standaard (""4 opnames"") Links - CR: 21;  - CR: 3; CR Knie Links - OT: 3; CR Knie Standaard Staande (""4 opnames"") Links - DX: 2",2023-03-16,0.10,UNCHECKED,UNREVIEWED,,0,3038164,XR Knee AP W standing,Procedure,MAPS_TO,,<auto>,1679066719449,
RAD_ECLE_MG,Echo lever,414,,Mammography,Echo lever - US: 191; echo lever - US: 55,2017-09-29,0.38,UNCHECKED,UNREVIEWED,,0,4091145,Evoked oto-acoustic emission measurement,Procedure,MAPS_TO,,<auto>,1679066720195,
RAD_ZH00000542_XA,Embolisatie Bloeding Onderbuik,83,,X-Ray Angiography,Embolisatie Bloeding Onderbuik - XA: 81; Embolisatie Bloeding Onderbuik - US: 1,2023-03-16,0.51,UNCHECKED,UNREVIEWED,,0,4046732,Embolization procedure,Procedure,MAPS_TO,,<auto>,1679066720276,
RAD_CLYSMA E_MG,PERITO,411,,Mammography,not in wise,2011-03-24,0.76,UNCHECKED,UNREVIEWED,,0,4270758,Peritomy,Procedure,MAPS_TO,,<auto>,1679066721159,
RAD_T_DLIDKN_MG,duplex kleur 1 x per jaar niet ter bet,3275,,Mammography,not in wise,2011-01-31,0.29,UNCHECKED,UNREVIEWED,,0,4341370,Excision of ureter to upper moiety of duplex kidney,Procedure,MAPS_TO,,<auto>,1679066721215,
RAD_1456_MG,DEFERENTOGRAFIE,1,,Mammography,not in wise,2012-07-11,0.47,UNCHECKED,UNREVIEWED,,0,4347684,Defecating proctogram,Procedure,MAPS_TO,,<auto>,1679066721273,
RAD_ZH00005195_US,Echo nieren (adhoc) E,167,,Ultra Sound,Echo nieren (adhoc) E - US: 242; Echo nieren (adhoc) E - US: 1,2022-03-16,0.20,UNCHECKED,UNREVIEWED,,0,4091145,Evoked oto-acoustic emission measurement,Procedure,MAPS_TO,,<auto>,1679066721524,
RAD_ZH00000126_CR,MA Hysterosalpingografie,83,,Computed Radiography,MA Hysterosalpingografie - CR: 84; MA Hysterosalpingografie - MG: 6,2023-02-22,0.83,UNCHECKED,UNREVIEWED,,0,4059199,Hysterosalpingography,Procedure,MAPS_TO,,<auto>,1679066722154,
RAD_T_DLIDV1_MG,Duplex Veneus Eenzijdig,2332,,Mammography,not in wise,2018-01-26,0.23,UNCHECKED,UNREVIEWED,,0,4144167,Excision of duplex ureter,Procedure,MAPS_TO,,<auto>,1679066722185,
RAD_ZH00000174_CT,CT Thorax-Abdomen Standaard,15028,,Computed Tomography,CT Thorax-Abdomen Standaard - CT: 10106; CT Thorax-Abdomen Staging - CT: 5646; CT Thorax-Abdomen Blanco - CT: 7;  - CT: 6,2023-03-16,0.35,UNCHECKED,UNREVIEWED,,0,4330934,CT of thorax and abdomen with contrast,Procedure,MAPS_TO,,<auto>,1679066722681,
RAD_CAD3_MG,CAD3,1,,Mammography,not in wise,2010-11-16,0.18,UNCHECKED,UNREVIEWED,,0,4021107,Cadaveric renal transplant,Procedure,MAPS_TO,,<auto>,1679066722892,
RAD_1732_MG,UNILATER DUPLEX VENEUZE ONDERSTE OF BOVENSTE LIDM,765,,Mammography,UNILATER DUPLEX VENEUZE ONDERSTE OF BOVENSTE LIDM - US: 727,2015-10-14,0.29,UNCHECKED,UNREVIEWED,,0,4144167,Excision of duplex ureter,Procedure,MAPS_TO,,<auto>,1679066723068,
RAD_ZH00000681_NM,SPECT-CT Knie Rechts,167,,Nuclear Medicine,SPECT-CT Knie Rechts - NM: 145,2023-03-06,0.32,UNCHECKED,UNREVIEWED,,0,3048029,CT Knee,Procedure,MAPS_TO,,<auto>,1679066723159,
RAD_1141_MG,ELLEBOOG,3268,,Mammography,ELLEBOOG - CR: 3147,2015-10-13,0.38,UNCHECKED,UNREVIEWED,,0,4044347,Ultrasound phlebography,Procedure,MAPS_TO,,<auto>,1679066723309,
RAD_ZH00000240_CT,Conebeam Rotsbeenderen,403,,Computed Tomography,Conebeam Rotsbeenderen - CT: 390,2023-03-14,0.22,UNCHECKED,UNREVIEWED,,0,44811683,Cone beam CT dental,Procedure,MAPS_TO,,<auto>,1679066723435,
RAD_ZH00005037_MG,PM controle,1,,Mammography,not in wise,2018-04-20,0.46,UNCHECKED,UNREVIEWED,,0,4021823,Pain control,Procedure,MAPS_TO,,<auto>,1679066724222,
RAD_AXSK_MG,RX axiaal skelet,83,,Mammography,RX Axiaal skelet - CR: 41; RX axiaal skelet - CR: 7; axiaal Skelet - CR: 2,2016-01-08,0.43,UNCHECKED,UNREVIEWED,,0,36713240,Dual energy X-ray absorptiometry of axial and appendicular skeleton,Procedure,MAPS_TO,,<auto>,1679066724242,
RAD_E.R.C.P._MG,CHOLAN,167,,Mammography,CHOLAN - RF: 166; CHOLAN - CR: 1,2011-03-22,0.52,UNCHECKED,UNREVIEWED,,0,4151838,Cholangiogram,Procedure,MAPS_TO,,<auto>,1679066724252,
RAD_T_RIBR_MG,RX Ribben Re,3259,,Mammography,not in wise,2018-04-19,0.25,UNCHECKED,UNREVIEWED,,0,4044365,Procedure on rib,Procedure,MAPS_TO,,<auto>,1679066724387,
RAD_ZH00000043_CR,CR Bekken Staand,14979,,Computed Radiography,CR Bekken Staand - CR: 13943; CR Bekken Staand - OT: 21;  - CR: 4,2023-03-16,0.12,UNCHECKED,UNREVIEWED,,0,2795274,Bekesy Audiometry Assessment,Procedure,MAPS_TO,,<auto>,1679066724565,
RAD_ZH00000120_MG,MA Mammo Verhoogd Risico,2331,,Mammography,MA Mammo Verhoogd Risico - MG: 2926,2023-03-16,0.27,APPROVED,EQUAL,Stijn Dupulthys,1679067454864,4324693,Mammography,Procedure,MAPS_TO,,<auto>,1679066724693,
RAD_ZH00000049_CR,CR LWZ,14927,,Computed Radiography,CR LWZ - CR: 14437; CR LWZ - OT: 4;  - CR: 2,2023-03-15,0.20,UNCHECKED,UNREVIEWED,,0,2759284,"Extraction of Lower Spine Bursa and Ligament, Percutaneous Endoscopic Approach",Procedure,MAPS_TO,,<auto>,1679066725187,
RAD_CAID1_MG,CAID1,1,,Mammography,not in wise,2010-02-01,0.21,UNCHECKED,UNREVIEWED,,0,4129665,Attention to hearing aid,Procedure,MAPS_TO,,<auto>,1679066725384,
RAD_T_CDWZ_MG,CT Dorsale Wervelzuil,762,,Mammography,not in wise,2018-04-13,0.28,UNCHECKED,UNREVIEWED,,0,4332579,Local anesthetic block of dorsal nerve of penis,Procedure,MAPS_TO,,<auto>,1679066725945,
RAD_KM5_MG,KM5,1,,Mammography,not in wise,2010-02-12,0.14,UNCHECKED,UNREVIEWED,,0,4231626,Brockman operation,Procedure,MAPS_TO,,<auto>,1679066726402,
RAD_ECHO NIE_MG,ECHO NIER/BLOEDVATEN,403,,Mammography,not in wise,2011-03-23,0.19,UNCHECKED,UNREVIEWED,,0,2795269,"Pure Tone Audiometry, Air and Bone Assessment using Audiometer",Procedure,MAPS_TO,,<auto>,1679066727148,
RAD_LYSC_MG,Lymfescan,2314,,Mammography,Lymfescan - NM: 1654; Lymfescan - MG: 1,2017-09-28,0.26,UNCHECKED,UNREVIEWED,,0,4217238,Radioisotope scan of bone,Procedure,MAPS_TO,,<auto>,1679066727428,
RAD_ZH00000534_XA,PTC + Stenting,83,,X-Ray Angiography,PTC + Stenting - XA: 85,2023-03-07,0.31,UNCHECKED,UNREVIEWED,,0,1001920,RFA Views for dialysis fistula W contrast IA and Guidance for percutaneous transluminal angioplasty transcatheter placement of stent,Procedure,MAPS_TO,,<auto>,1679066727581,
RAD_ZH00000296_US,Echo Enkel Links,3243,,Ultra Sound,Echo Enkel Links - US: 3169,2023-03-16,0.30,UNCHECKED,UNREVIEWED,,0,3654808,Zero echo time imaging,Procedure,MAPS_TO,,<auto>,1679066727854,
RAD_THROMBOL_MG,A.JODI,120,,Mammography,not in wise,2011-03-03,0.33,UNCHECKED,UNREVIEWED,,0,3006379,MR Upper extremity.joint,Procedure,MAPS_TO,,<auto>,1679066727886,
RAD_MIBGCT_MG,MIBG - scan met SPECT en low CT,3,,Mammography,MIBG - scan met SPECT en low CT - NM: 3,2016-12-14,0.46,UNCHECKED,UNREVIEWED,,0,4327121,Single photon emission computed tomography using iodine 123 meta-iodobenzylguanidine,Procedure,MAPS_TO,,<auto>,1679066728013,
RAD_T_CFOS-_MG,CT Fossa Post -,1,,Mammography,not in wise,2008-01-08,0.81,UNCHECKED,UNREVIEWED,,0,3051499,CT Posterior fossa,Procedure,MAPS_TO,,<auto>,1679066728069,
RAD_SCHO_MG,SCHO,2306,,Mammography,not in wise,1997-12-31,0.41,UNCHECKED,UNREVIEWED,,0,4259284,Vocational schooling,Procedure,MAPS_TO,,<auto>,1679066728293,
RAD_ZH00000030_CR,CR Enkel Links,14907,,Computed Radiography,CR Enkel Links - CR: 14721;  - CR: 5; CR Enkel Links - OT: 1,2023-03-16,0.23,UNCHECKED,UNREVIEWED,,0,4337587,Excision of lesion of vocal ligament and Reinke's space,Procedure,MAPS_TO,,<auto>,1679066728645,
RAD_ZH00005399_CT,CT TPS Hersenen,120,,Computed Tomography,CT TPS Hersenen - CT: 120,2020-05-06,0.25,UNCHECKED,UNREVIEWED,,0,3027747,CT Thoracic Aorta,Procedure,MAPS_TO,,<auto>,1679066729460,
RAD_CTHTA_MG,"CT Thorax,hals,abdomen",83,,Mammography,"CT Thorax,hals,abdomen - CT: 88",2017-09-28,0.34,UNCHECKED,UNREVIEWED,,0,4200610,"CT of thorax, abdomen and pelvis with contrast",Procedure,MAPS_TO,,<auto>,1679066729942,
RAD_ZH00000021_CR,CR Clavicula Rechts,2295,,Computed Radiography,CR Clavicula Rechts - CR: 2263;  - CR: 1,2023-03-16,0.38,UNCHECKED,UNREVIEWED,,0,4252272,Total claviculectomy,Procedure,MAPS_TO,,<auto>,1679066730020,
RAD_SIAL-OLD_MG,SIALOGRAFIE,3,,Mammography,not in wise,1997-03-25,0.71,UNCHECKED,UNREVIEWED,,0,4273756,Sialogram,Procedure,MAPS_TO,,<auto>,1679066730099,
RAD_0000008614_CT,CT Abdomen Angor Abdominalis,403,,Computed Tomography,CT Abdomen Angor Abdominalis - CT: 393,2023-03-15,0.65,UNCHECKED,UNREVIEWED,,0,3032013,CT Abdomen,Procedure,MAPS_TO,,<auto>,1679066730170,
RAD_OPAN_MG,ORTHOPANTOGRAM,3238,,Mammography,not in wise,2003-09-23,1.00,UNCHECKED,UNREVIEWED,,0,4233227,Orthopantogram,Procedure,MAPS_TO,,<auto>,1679066730384,
RAD_SMKMGB_MG,Supermakroscopie + kleine makroscopie + biopsie,1,,Mammography,not in wise,2009-02-06,0.26,UNCHECKED,UNREVIEWED,,0,4202517,Endoscopic biopsy,Procedure,MAPS_TO,,<auto>,1679066730698,
RAD_0000008537_CR,CR Arthro Knie Links (CT),119,,Computed Radiography,CR Arthro Knie Links (CT) - CR: 127,2023-03-06,0.26,UNCHECKED,UNREVIEWED,,0,3049946,CT Knee Arthrogram,Procedure,MAPS_TO,,<auto>,1679066731148,
RAD_ZH00000009_CR,CR Pols Rechts,14455,,Computed Radiography,CR Pols Rechts - CR: 14230;  - CR: 9,2023-03-16,0.27,UNCHECKED,UNREVIEWED,,0,3036982,US Rectum,Procedure,MAPS_TO,,<auto>,1679066731409,
RAD_B2015_MG,JOOD15THERAPIE,3,,Mammography,not in wise,2014-10-16,0.23,UNCHECKED,UNREVIEWED,,0,4072499,Regimes and therapies,Procedure,MAPS_TO,,<auto>,1679066731710,
RAD_ZH00005270_CR,CR Voet Links Staande,2281,,Computed Radiography,CR Voet Links Staande - CR: 2211;  - CR: 2,2023-03-16,0.16,UNCHECKED,UNREVIEWED,,0,4337587,Excision of lesion of vocal ligament and Reinke's space,Procedure,MAPS_TO,,<auto>,1679066731911,
RAD_GAL_MG,GALLIUMSCAN,401,,Mammography,Galliumscan - NM: 73,2014-01-20,0.61,UNCHECKED,UNREVIEWED,,0,4336668,Gallium scan,Procedure,MAPS_TO,,<auto>,1679066732291,
RAD_0_MG,Pro Deo,3219,,Mammography,not in wise,2011-12-23,0.28,UNCHECKED,UNREVIEWED,,0,4154277,Video imaging,Procedure,MAPS_TO,,<auto>,1679066732313,
RAD_S97_MG,gr.macro + gr.micro + 3 immuno's,82,,Mammography,not in wise,1999-06-17,0.19,UNCHECKED,UNREVIEWED,,0,36304885,CT Chest WO and CT angiogram Coronary arteries W contrast IV,Procedure,MAPS_TO,,<auto>,1679066732359,
RAD_KMD3I1_MG,KMD3I1,119,,Mammography,not in wise,2011-11-22,0.11,UNCHECKED,UNREVIEWED,,0,4036252,Iodine 131 therapy,Procedure,MAPS_TO,,<auto>,1679066732616,
RAD_1312_MG,MD TRANSIT,3,,Mammography,MD TRANSIT - RF: 3,2014-08-28,0.32,UNCHECKED,UNREVIEWED,,0,4078941,Transposition of tendon of hand,Procedure,MAPS_TO,,<auto>,1679066733074,
RAD_T_VOBMAM_MG,Mammo Prev VOB,14061,,Mammography,not in wise,2018-04-19,0.36,UNCHECKED,UNREVIEWED,,0,4324693,Mammography,Procedure,MAPS_TO,,<auto>,1679066733094,
RAD_T_TEER_MG,RX Teen Re,2260,,Mammography,not in wise,2018-04-18,0.31,UNCHECKED,UNREVIEWED,,0,21492124,CT Teeth,Procedure,MAPS_TO,,<auto>,1679066733216,
RAD_0000008935_CT,CT TPS Extremiteiten met contrast,1,,Computed Tomography,not in wise,2023-02-23,0.38,UNCHECKED,UNREVIEWED,,0,3031503,CT Extremity WO contrast,Procedure,MAPS_TO,,<auto>,1679066733391,
RAD_ZH00005112_CT,"CT HART - Pre TAVI (-,-,+)/EKG",399,,Computed Tomography,"CT HART - Pre TAVI (-,-,+)/EKG - CT: 132; CT Pre TAVI (-,+,+)/EKG - CT: 119; CT HART - Pre TAVI (-,+,+)/EKG - CT: 107; CT HART - Pre TAVI (-,-,+)/EKG - CT: 61",2023-03-16,0.13,UNCHECKED,UNREVIEWED,,0,3048324,CT Hand,Procedure,MAPS_TO,,<auto>,1679066733659,
RAD_ZH00000016_OT,CR Schouder Links,3,,Other,CR Schouder Links - CR: 16050;  - CR: 4; CR Schouder Links - OT: 2,2022-04-13,0.16,UNCHECKED,UNREVIEWED,,0,3052740,XR Shoulder AP,Procedure,MAPS_TO,,<auto>,1679066734291,
